"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DDX54",8.51624525056833e-07,-0.276276732146535,0.023,0.146,0.0173995406714362,"Neuron","DDX54"
"CD48.12",8.62475835424988e-07,-0.536218169531357,0.014,0.128,0.0176212437935679,"Neuron","CD48"
"KPNA2.5",8.62882278802116e-07,-0.313800638636792,0.023,0.145,0.017629547838206,"Neuron","KPNA2"
"BID.9",8.9180318740673e-07,-0.316578862393925,0.009,0.12,0.0182204309219069,"Neuron","BID"
"FXYD6.10",9.03528827278462e-07,-0.463019062523504,0.028,0.15,0.0184599974701263,"Neuron","FXYD6"
"FAM110D.12",9.08580297417934e-07,-0.60801648279803,0,0.102,0.0185632040565458,"Neuron","FAM110D"
"TPD52L1.12",9.25267077547652e-07,-0.40517395260201,0.009,0.119,0.0189041316613761,"Neuron","TPD52L1"
"TPST2.7",9.65747659655582e-07,-0.266060174333131,0.023,0.145,0.0197311904344232,"Neuron","TPST2"
"MFAP5.13",9.82089855029442e-07,-1.10494429615988,0.033,0.155,0.0200650778281065,"Neuron","MFAP5"
"TMEM159.5",9.84600300392424e-07,-0.351367250504087,0.009,0.118,0.0201163687373176,"Neuron","TMEM159"
"SHC1.7",9.88312084566785e-07,-0.258850666490334,0.033,0.162,0.020192204199784,"Neuron","SHC1"
"IGFBP7.11",9.92535234200873e-07,-1.48806910829382,0.841,0.782,0.020278487369958,"Neuron","IGFBP7"
"BICC1.12",1.01479652705938e-06,-0.465864482918571,0.019,0.136,0.0207333078443503,"Neuron","BICC1"
"NTRK2.10",1.03315720477265e-06,1.05514364549471,0.299,0.208,0.02110843485071,"Neuron","NTRK2"
"FKBP10.8",1.0446049780265e-06,-0.334459217936517,0.056,0.196,0.0213423243060594,"Neuron","FKBP10"
"PID1.11",1.04694261296979e-06,-0.314953240637541,0.009,0.119,0.0213900845255859,"Neuron","PID1"
"AREG.12",1.0563428355358e-06,-1.05842312567213,0.005,0.109,0.0215821404728319,"Neuron","AREG"
"CYYR1.12",1.07322566206573e-06,-0.493939982249924,0.005,0.11,0.021927073501665,"Neuron","CYYR1"
"SMCHD1.2",1.13513556020151e-06,-0.354004892128452,0.014,0.126,0.023191954630477,"Neuron","SMCHD1"
"CD86.11",1.13792498019596e-06,-0.461445820920337,0.005,0.109,0.0232489452703837,"Neuron","CD86"
"MYCBP2.4",1.16001397230747e-06,-0.272716444282053,0.056,0.198,0.023700245468214,"Neuron","MYCBP2"
"SPTSSA.5",1.20056287928121e-06,1.08547702133385,0.35,0.283,0.0245287001865944,"Neuron","SPTSSA"
"POSTN.12",1.23762113161177e-06,-0.715488211669326,0.009,0.117,0.0252858373399602,"Neuron","POSTN"
"TRIM22.4",1.27106020267132e-06,-0.312408341149997,0.009,0.118,0.0259690310007778,"Neuron","TRIM22"
"CYP27A1.8",1.29393956732049e-06,0.860061720849252,0.22,0.131,0.026436479299925,"Neuron","CYP27A1"
"PPP1CB.10",1.29840179214361e-06,-0.331496062884246,0.285,0.535,0.026527647015286,"Neuron","PPP1CB"
"SMIM3.9",1.35083680348733e-06,-0.288581999227933,0.019,0.134,0.0275989467320497,"Neuron","SMIM3"
"CYTH1.7",1.3735611707171e-06,-0.310271498408827,0.014,0.126,0.028063228278921,"Neuron","CYTH1"
"GNG11.9",1.40934770004827e-06,-0.383140748804913,0.201,0.402,0.0287943828596862,"Neuron","GNG11"
"GPR137B.5",1.41017706976608e-06,0.897141976305482,0.182,0.098,0.0288113277123908,"Neuron","GPR137B"
"PPP2R5A.6",1.42159504024025e-06,-0.324563983968733,0.019,0.132,0.0290446082671486,"Neuron","PPP2R5A"
"SON.6",1.45491433508553e-06,0.644476886362707,0.645,0.726,0.0297253547801324,"Neuron","SON"
"PCYT2",1.52137762716908e-06,0.628490262964883,0.112,0.046,0.0310832663006914,"Neuron","PCYT2"
"PLIN2.10",1.57537519662627e-06,-0.6831973017186,0.14,0.316,0.0321864906422713,"Neuron","PLIN2"
"NHSL2.1",1.58528186527108e-06,-0.304682515857503,0.005,0.107,0.0323888937893535,"Neuron","NHSL2"
"CYTIP.10",1.59263506094877e-06,-0.424119216065471,0.009,0.115,0.0325391269302443,"Neuron","CYTIP"
"RPN2.6",1.61553266111482e-06,0.84971422344264,0.463,0.459,0.0330069477992368,"Neuron","RPN2"
"TPBG.9",1.62869157875092e-06,-0.337270792318443,0.005,0.107,0.03327579764546,"Neuron","TPBG"
"EVL.10",1.6382310847424e-06,-0.465341265012192,0.042,0.169,0.033470699292372,"Neuron","EVL"
"FSCN1.10",1.67280342236806e-06,-0.38753246515337,0.009,0.114,0.0341770467224019,"Neuron","FSCN1"
"TSC22D1.10",1.6807651152342e-06,-0.661464758385797,0.229,0.419,0.0343397120693498,"Neuron","TSC22D1"
"EMCN.13",1.71499563705221e-06,-0.554441605197015,0.009,0.115,0.0350390758606137,"Neuron","EMCN"
"SULF2.6",1.90398191367472e-06,-0.311428363855473,0.014,0.123,0.0389002544782881,"Neuron","SULF2"
"C5AR1.12",1.92344684572006e-06,-0.510402641975202,0.009,0.114,0.0392979425049066,"Neuron","C5AR1"
"CD36.8",1.9671281865272e-06,-0.934449698505937,0.009,0.113,0.0401903959789372,"Neuron","CD36"
"BCL2.2",2.02263809353193e-06,0.675663061072252,0.145,0.069,0.0413245188889509,"Neuron","BCL2"
"C16orf45.7",2.02634352216745e-06,-0.260321187559744,0.019,0.131,0.0414002245014031,"Neuron","C16orf45"
"PDCL3.5",2.04005177475485e-06,-0.301251267788564,0.042,0.17,0.0416802978100163,"Neuron","PDCL3"
"ENAH.9",2.06280944510813e-06,-0.347725755231677,0.009,0.114,0.0421452597730042,"Neuron","ENAH"
"PRELP.12",2.15441158569477e-06,-1.11049131957338,0.206,0.368,0.0440167831073299,"Neuron","PRELP"
"TNFRSF1B.13",2.18099815419172e-06,-0.383739122782982,0.056,0.189,0.0445599732882909,"Neuron","TNFRSF1B"
"MT-ND3.4",2.28755983903058e-06,-0.300771962843006,0.804,0.977,0.0467371350712339,"Neuron","MT-ND3"
"ALDOC.1",2.34727949249308e-06,0.717700418007364,0.136,0.063,0.0479572673111261,"Neuron","ALDOC"
"IGF2.11",2.36662199020059e-06,-0.531137292905979,0.014,0.12,0.0483524538817882,"Neuron","IGF2"
"TMEM88.13",2.36683965724217e-06,-0.588637209303208,0.009,0.112,0.0483569010371148,"Neuron","TMEM88"
"CCL3L3.11",2.36771581146577e-06,-1.30273328979253,0.005,0.103,0.0483748017440571,"Neuron","CCL3L3"
"PCMT1.1",2.4459257493474e-06,1.04386609811513,0.383,0.337,0.0499727089849167,"Neuron","PCMT1"
"MRC1.12",2.46167611063193e-06,-0.523937110619251,0.005,0.103,0.0502945046163209,"Neuron","MRC1"
"LAIR1.12",2.48811786029299e-06,-0.384445433074629,0.005,0.103,0.0508347360036461,"Neuron","LAIR1"
"CCDC88A.4",2.50899683385498e-06,-0.258114087916047,0.014,0.12,0.051261314312491,"Neuron","CCDC88A"
"CALD1.12",2.55057474035477e-06,-1.175417064358,0.397,0.538,0.0521107925201884,"Neuron","CALD1"
"RGMA.6",2.61142243328006e-06,-0.351519724856259,0.005,0.103,0.0533539717343449,"Neuron","RGMA"
"ABI3.9",2.61919937503747e-06,-0.344746174740716,0.005,0.103,0.0535128624313906,"Neuron","ABI3"
"FNBP1.5",2.64327209330663e-06,-0.26065162741133,0.042,0.169,0.0540046921383477,"Neuron","FNBP1"
"CLEC11A.8",2.655776626695e-06,-0.350943034312367,0.009,0.112,0.0542601722600055,"Neuron","CLEC11A"
"FILIP1.9",2.6713416901586e-06,-0.360709784516022,0.009,0.112,0.0545781820716304,"Neuron","FILIP1"
"SUSD6.3",2.70752200882618e-06,-0.28808231943402,0.005,0.103,0.0553173821623277,"Neuron","SUSD6"
"CALCRL.6",2.80007158831272e-06,-0.355830760051075,0.005,0.103,0.0572082626208172,"Neuron","CALCRL"
"HEG1.9",2.82697293902557e-06,-0.391306248464053,0.009,0.111,0.0577578841172315,"Neuron","HEG1"
"DSE.9",2.97076237593033e-06,-0.254305319399245,0.023,0.137,0.0606956461026327,"Neuron","DSE"
"ACTN4.9",2.97997665245214e-06,-0.349179946726963,0.192,0.39,0.0608839029862496,"Neuron","ACTN4"
"SMTN.10",3.01139645597223e-06,0.876329944021769,0.304,0.217,0.0615258409919687,"Neuron","SMTN"
"FOXO1",3.06672018732681e-06,0.602973738740042,0.112,0.047,0.0626561601472741,"Neuron","FOXO1"
"SLC27A1",3.10174805002448e-06,0.732757235385883,0.117,0.051,0.0633718144100501,"Neuron","SLC27A1"
"RASSF3.4",3.14075725864414e-06,-0.361032090045519,0.009,0.11,0.0641688115513583,"Neuron","RASSF3"
"TBC1D1.3",3.19636463255598e-06,-0.260838215375114,0.014,0.119,0.0653049258077512,"Neuron","TBC1D1"
"CARD8.9",3.35979474304457e-06,-0.286399711612148,0.028,0.142,0.0686439663951436,"Neuron","CARD8"
"SHMT1.1",3.36338942792988e-06,0.58210125175421,0.117,0.051,0.0687174094020354,"Neuron","SHMT1"
"PPP1R14B",3.52762896057595e-06,-0.271690639074589,0.019,0.126,0.0720729872935272,"Neuron","PPP1R14B"
"GPRC5C.9",3.57719688605593e-06,-0.364563414637121,0.009,0.108,0.0730857095790087,"Neuron","GPRC5C"
"FLNA.12",3.59749273172906e-06,-0.470933303683145,0.192,0.377,0.0735003740019565,"Neuron","FLNA"
"SLIT3.10",3.60881104050178e-06,-0.333815388529358,0.014,0.118,0.0737316183684918,"Neuron","SLIT3"
"SFRP2.12",3.69674535401303e-06,-1.28511772191002,0.014,0.116,0.0755282043278402,"Neuron","SFRP2"
"FBN1.11",3.91496428151509e-06,-0.433633468302247,0.019,0.125,0.0799866352356348,"Neuron","FBN1"
"PIM2.11",4.00337234131332e-06,-0.437487159262422,0.014,0.117,0.0817929003053724,"Neuron","PIM2"
"IL6.12",4.08300157021707e-06,-0.799471086286307,0.014,0.116,0.0834198050811049,"Neuron","IL6"
"ABI3BP.12",4.11970119611552e-06,-0.35470334212246,0.014,0.117,0.0841696151378361,"Neuron","ABI3BP"
"SEPT11.4",4.1219414115627e-06,-0.265856798113035,0.037,0.156,0.0842153849796376,"Neuron","SEPT11"
"ADSS.3",4.38177387515024e-06,-0.251831571583657,0.042,0.164,0.0895240220431946,"Neuron","ADSS"
"STXBP2.11",4.46409108542414e-06,-0.28350060318664,0.009,0.108,0.0912058449663005,"Neuron","STXBP2"
"NGFRAP1.11",4.49229052464243e-06,0.887668340738538,0.425,0.378,0.0917819877089695,"Neuron","NGFRAP1"
"COL8A1.10",4.51194518444246e-06,-0.491317712162514,0.019,0.123,0.092183552063344,"Neuron","COL8A1"
"THOC6",4.57894109899745e-06,-0.26199207386809,0.009,0.108,0.093552345593617,"Neuron","THOC6"
"PTX3.1",4.71992738969553e-06,0.405543317474046,0.103,0.041,0.0964328364988694,"Neuron","PTX3"
"FGF7.12",4.79691835417745e-06,-1.14498059264916,0.136,0.276,0.0980058388941994,"Neuron","FGF7"
"PLAT.12",5.24619856740764e-06,0.654417550077459,0.29,0.188,0.107185082930706,"Neuron","PLAT"
"EVA1C.9",5.26508689994503e-06,-0.272133670902995,0.023,0.132,0.107570990452777,"Neuron","EVA1C"
"RNU12",5.34423426993841e-06,0.839475472431086,0.117,0.052,0.109188050369112,"Neuron","RNU12"
"R3HDM4.2",5.5827022251697e-06,-0.28794653673833,0.014,0.115,0.114060189162442,"Neuron","R3HDM4"
"HSPB8.8",5.74907195865334e-06,-0.317116977976783,0.009,0.106,0.117459289187246,"Neuron","HSPB8"
"NTN4.9",6.0914204213773e-06,-0.341777331210697,0.042,0.16,0.12445381062916,"Neuron","NTN4"
"MYH10.10",6.2939552896549e-06,-0.466059768354192,0.037,0.152,0.128591800522939,"Neuron","MYH10"
"BTN3A2.5",6.40338201893169e-06,-0.283101949998882,0.019,0.122,0.130827498028793,"Neuron","BTN3A2"
"SEPT4.11",6.40967977583719e-06,-0.353199866219939,0.019,0.121,0.13095616750013,"Neuron","SEPT4"
"FAM107A.12",6.54153939890613e-06,-0.412010556321867,0.009,0.105,0.133650191459051,"Neuron","FAM107A"
"PLAGL1.5",6.81644294576531e-06,-0.300220310887287,0.009,0.104,0.139266745824931,"Neuron","PLAGL1"
"SLC27A3.4",6.93085761047323e-06,-0.297536416639003,0.023,0.128,0.141604351839579,"Neuron","SLC27A3"
"HSPH1.1",7.16118602550869e-06,-0.281567735723126,0.014,0.113,0.146310191687168,"Neuron","HSPH1"
"CDH6.2",7.25682356923149e-06,0.555099240578655,0.107,0.045,0.148264162342969,"Neuron","CDH6"
"SRGAP2B.5",7.3714774384812e-06,0.830424540301459,0.192,0.112,0.150606655545609,"Neuron","SRGAP2B"
"UCHL1.2",7.539643593412e-06,0.786009787012885,0.14,0.069,0.154042458257,"Neuron","UCHL1"
"LMBRD1",7.80379558235972e-06,0.923486387896251,0.252,0.173,0.159439347543191,"Neuron","LMBRD1"
"RP11-382A20.3.3",7.82228734257392e-06,-0.290365888392775,0.009,0.104,0.159817152696128,"Neuron","RP11-382A20.3"
"PLA2G5.9",7.94317159882575e-06,-0.367434826419304,0.009,0.103,0.162286938935609,"Neuron","PLA2G5"
"PLS3.13",8.30499522107412e-06,-0.418715845683884,0.182,0.36,0.169679357361765,"Neuron","PLS3"
"HLA-DRB5.12",8.70936650246906e-06,-0.998980588050452,0.028,0.132,0.177941067011945,"Neuron","HLA-DRB5"
"EMILIN1.9",8.72696528662645e-06,-0.309727512805194,0.065,0.195,0.178300627771065,"Neuron","EMILIN1"
"RABAC1.10",8.93495839450978e-06,0.644491064789706,0.579,0.656,0.182550134958229,"Neuron","RABAC1"
"RASGRP2.8",9.53361350978127e-06,-0.312088864035846,0.009,0.102,0.194781257618341,"Neuron","RASGRP2"
"HADHB.4",9.60172068241802e-06,1.083701931271,0.355,0.308,0.196172755262483,"Neuron","HADHB"
"THBS2.13",9.98535811632395e-06,-0.435969019252444,0.051,0.172,0.204010851674615,"Neuron","THBS2"
"TRIM38.3",1.00255973174844e-05,-0.272137551422183,0.028,0.133,0.204832978793524,"Neuron","TRIM38"
"AKAP7",1.01152823138907e-05,0.479069761510136,0.103,0.043,0.2066653329551,"Neuron","AKAP7"
"MEDAG.10",1.01444994133342e-05,-0.354123921277034,0.009,0.102,0.207262267513832,"Neuron","MEDAG"
"PRRX1.8",1.03696969781284e-05,-0.28161959369799,0.009,0.102,0.211863278960141,"Neuron","PRRX1"
"HMHA1.12",1.04084295217253e-05,-0.347450517850318,0.014,0.109,0.21265462355837,"Neuron","HMHA1"
"SOX4.8",1.06846143947708e-05,1.21133793576265,0.28,0.199,0.218297356699563,"Neuron","SOX4"
"GRAMD3.2",1.07499292590962e-05,0.631428548455916,0.107,0.047,0.219631804692594,"Neuron","GRAMD3"
"PTPRE.10",1.0899544353052e-05,-0.334927817292472,0.033,0.142,0.222688590677205,"Neuron","PTPRE"
"OPN3.1",1.09747929936571e-05,0.642575507709563,0.107,0.047,0.224225995653408,"Neuron","OPN3"
"LTBP2.11",1.21147408224333e-05,-0.486695529437621,0.019,0.116,0.247516269743136,"Neuron","LTBP2"
"ETS1.10",1.24179073349323e-05,-0.367467309410939,0.019,0.117,0.253710264760001,"Neuron","ETS1"
"TNS1.10",1.31996889974633e-05,-0.295038737800876,0.042,0.155,0.269682845907173,"Neuron","TNS1"
"COX6C.7",1.32948504128908e-05,-0.256761969842641,0.453,0.763,0.271627088785772,"Neuron","COX6C"
"LXN.9",1.34278046841167e-05,-0.324215622490851,0.014,0.108,0.274343477501189,"Neuron","LXN"
"LRCH3",1.51322042963277e-05,0.6798393791567,0.126,0.061,0.30916606597827,"Neuron","LRCH3"
"A2M.9",1.54740238873624e-05,-0.395690622481353,0.336,0.549,0.316149782042701,"Neuron","A2M"
"CXCL14.11",1.55379665697718e-05,-1.67168023875853,0.033,0.133,0.317456194987007,"Neuron","CXCL14"
"FBLN1.13",1.63461607828171e-05,-2.71825761178428,0.215,0.347,0.333968410953736,"Neuron","FBLN1"
"FERMT2.8",1.65372365993083e-05,0.923744379873518,0.29,0.216,0.337872280960467,"Neuron","FERMT2"
"GAPDH.10",1.65969256275048e-05,-0.378339594831098,0.804,0.946,0.339091787495551,"Neuron","GAPDH"
"MEG3.12",1.71268992595722e-05,0.832523291122113,0.215,0.132,0.349919678772319,"Neuron","MEG3"
"PDE4B.7",1.73556689177757e-05,-0.281538257404303,0.028,0.13,0.354593671659075,"Neuron","PDE4B"
"C4orf32.11",1.7378597145808e-05,-0.270918508346272,0.033,0.139,0.355062118286004,"Neuron","C4orf32"
"STEAP4.11",1.7953375622472e-05,-0.985768367685496,0.047,0.154,0.366805417342725,"Neuron","STEAP4"
"GALM.1",1.820635126586e-05,-0.255414108909084,0.028,0.13,0.371973962712785,"Neuron","GALM"
"NET1.10",1.82911397009456e-05,-0.394263471947909,0.047,0.16,0.37370627523002,"Neuron","NET1"
"PLCD1",1.87404868285581e-05,0.62242266849957,0.112,0.051,0.38288688639427,"Neuron","PLCD1"
"PTGES3.5",1.99784103913016e-05,0.604985043152344,0.584,0.667,0.408178902704683,"Neuron","PTGES3"
"TMEM45A.8",2.00578966950619e-05,-0.269581909903683,0.023,0.121,0.40980288737681,"Neuron","TMEM45A"
"MYO1F.10",2.0473616711508e-05,-0.299732415662596,0.014,0.104,0.41829646303282,"Neuron","MYO1F"
"VAMP2.9",2.18672124024528e-05,0.773468514574378,0.514,0.557,0.446769016594512,"Neuron","VAMP2"
"TTF1.2",2.21035402870734e-05,-0.250068033698682,0.019,0.112,0.451597431605196,"Neuron","TTF1"
"TMOD1.9",2.22174459748967e-05,-0.269242067772281,0.014,0.103,0.453924638713114,"Neuron","TMOD1"
"PDGFD.9",2.22905841954188e-05,-0.330561048059521,0.014,0.104,0.455418925696601,"Neuron","PDGFD"
"GADD45G.7",2.33034714244643e-05,-0.312600185313213,0.042,0.15,0.476113224673231,"Neuron","GADD45G"
"PTEN.5",2.4041670467499e-05,0.863671350056761,0.234,0.157,0.491195369321472,"Neuron","PTEN"
"GNG12.9",2.42183995551639e-05,0.920707128097223,0.248,0.172,0.494806121311554,"Neuron","GNG12"
"RBP7.11",2.61549079141985e-05,-0.345053252918519,0.023,0.118,0.53437092359499,"Neuron","RBP7"
"HNRNPDL.4",2.61806884606779e-05,0.502067941479279,0.645,0.781,0.53489764594011,"Neuron","HNRNPDL"
"CNN1.12",2.74077817527509e-05,-0.903688147487644,0.079,0.195,0.559968388990454,"Neuron","CNN1"
"MRGPRF.10",2.74517627944212e-05,-0.311623456892499,0.042,0.149,0.56086696565282,"Neuron","MRGPRF"
"MIS18BP1.6",2.90542212091249e-05,-0.262005310276441,0.019,0.11,0.593606793523631,"Neuron","MIS18BP1"
"ERRFI1.10",2.90726854055236e-05,-0.254544865855256,0.037,0.142,0.593984035520254,"Neuron","ERRFI1"
"FBXO32.9",2.92877739940279e-05,-0.308729249940216,0.014,0.102,0.598378510471984,"Neuron","FBXO32"
"QKI.6",3.05847853364773e-05,0.917130436246071,0.229,0.155,0.624877749209568,"Neuron","QKI"
"TFRC.5",3.08860463182474e-05,-0.340473247017707,0.014,0.101,0.631032812328112,"Neuron","TFRC"
"VMP1.7",3.14605039934083e-05,0.906421439606696,0.402,0.374,0.642769557089324,"Neuron","VMP1"
"TPPP3.10",3.36508614860837e-05,-0.404913990888056,0.019,0.109,0.687520751022175,"Neuron","TPPP3"
"NFE2L2.8",3.39946261189141e-05,0.674874970127801,0.481,0.491,0.694544206235533,"Neuron","NFE2L2"
"ZFP36.10",3.57452267397919e-05,0.274599620970195,0.738,0.749,0.730310727520689,"Neuron","ZFP36"
"ACKR3.1",3.58682046601431e-05,0.641794280848128,0.107,0.049,0.732823289411385,"Neuron","ACKR3"
"COL16A1.2",4.09621495031718e-05,0.704614012694491,0.145,0.078,0.836897676499302,"Neuron","COL16A1"
"CCL3.10",4.18017987727091e-05,-1.36024066241035,0.042,0.141,0.85405255072522,"Neuron","CCL3"
"PALLD.12",4.20108145610393e-05,-0.393862504931439,0.121,0.258,0.858322952296594,"Neuron","PALLD"
"CD63.10",4.27488635873643e-05,-0.375308099790162,0.785,0.882,0.87340203195344,"Neuron","CD63"
"CELF2.6",4.27709886923263e-05,0.933561029760425,0.28,0.213,0.873854069972919,"Neuron","CELF2"
"ZNF703.9",4.38293410486365e-05,-0.272497594397387,0.019,0.107,0.895477266964693,"Neuron","ZNF703"
"ATF3.9",4.44517067646791e-05,-0.361513228802234,0.121,0.262,0.908192820909158,"Neuron","ATF3"
"ECM1.11",4.46142690209169e-05,-0.342259039745078,0.028,0.121,0.911514130366354,"Neuron","ECM1"
"GBP2.5",4.74508375956718e-05,0.936040575584989,0.304,0.245,0.96946806291717,"Neuron","GBP2"
"SSR3.6",4.88081241198079e-05,0.290155339068353,0.178,0.38,0.997198783891794,"Neuron","SSR3"
"SPATA6.2",4.92506859020155e-05,0.610313411900054,0.103,0.047,1,"Neuron","SPATA6"
"ISYNA1.10",5.04837791347779e-05,-0.367454443124934,0.065,0.178,1,"Neuron","ISYNA1"
"ARHGAP12",5.55989490994302e-05,0.589582631661271,0.117,0.057,1,"Neuron","ARHGAP12"
"MAP4K5",5.71487373541644e-05,0.742014171619892,0.164,0.095,1,"Neuron","MAP4K5"
"NGFR.3",5.98004485841466e-05,0.549914119128616,0.136,0.069,1,"Neuron","NGFR"
"SNAI1.6",6.32980245114193e-05,-0.254014545749328,0.042,0.143,1,"Neuron","SNAI1"
"ABCA6.12",6.3575035193823e-05,0.732746232416606,0.192,0.117,1,"Neuron","ABCA6"
"NPC2.10",6.73536456424472e-05,-0.422253827406725,0.425,0.65,1,"Neuron","NPC2"
"PHGDH.10",6.81821463527057e-05,0.850953517527379,0.215,0.143,1,"Neuron","PHGDH"
"F3.2",6.83758384433727e-05,0.542224917648268,0.131,0.066,1,"Neuron","F3"
"F13A1.12",7.37406013190965e-05,-0.624487675871772,0.028,0.116,1,"Neuron","F13A1"
"C12orf29.3",7.41548870663878e-05,0.820537829061622,0.182,0.113,1,"Neuron","C12orf29"
"ZFYVE21.10",7.46220047249891e-05,0.89838358604936,0.327,0.278,1,"Neuron","ZFYVE21"
"DDX5.7",7.66799635539501e-05,-0.272773169365069,0.706,0.926,1,"Neuron","DDX5"
"TARSL2",7.72706196070162e-05,0.652917446926575,0.126,0.065,1,"Neuron","TARSL2"
"ENDOD1.1",7.91327615440732e-05,0.738004515171394,0.15,0.085,1,"Neuron","ENDOD1"
"SHISA4.4",8.15273899643645e-05,0.719941457600764,0.164,0.097,1,"Neuron","SHISA4"
"CTD-3252C9.4.5",8.52610024377539e-05,-0.296720422681707,0.028,0.116,1,"Neuron","CTD-3252C9.4"
"TAF7.6",8.66000820560767e-05,0.800850647423117,0.416,0.41,1,"Neuron","TAF7"
"C1R.10",8.69457891993488e-05,-0.340723532309208,0.64,0.48,1,"Neuron","C1R"
"HES4.11",8.88582678794025e-05,-0.342499314461178,0.051,0.151,1,"Neuron","HES4"
"CERS4",9.06425309417181e-05,0.535467229297861,0.107,0.051,1,"Neuron","CERS4"
"CLEC14A.13",9.60310198283435e-05,-0.464815435307202,0.042,0.136,1,"Neuron","CLEC14A"
"SYNPO2.11",0.000100350739351452,-0.366578057745517,0.051,0.151,1,"Neuron","SYNPO2"
"RP11-553L6.5.1",0.000102494613430171,0.599076543720548,0.126,0.066,1,"Neuron","RP11-553L6.5"
"TIMP1.11",0.000104217337218283,-1.02589150383315,0.626,0.78,1,"Neuron","TIMP1"
"ADAMTS9.12",0.000107497860367221,-0.48382324697129,0.042,0.135,1,"Neuron","ADAMTS9"
"IGFBP4.12",0.00010786311082076,-0.850992004524123,0.407,0.512,1,"Neuron","IGFBP4"
"RASIP1.13",0.000109698510542701,-0.388878802014809,0.033,0.12,1,"Neuron","RASIP1"
"TCEAL7.2",0.000109927608259316,0.611634075199039,0.112,0.056,1,"Neuron","TCEAL7"
"ADD1.3",0.000115071269730742,0.869374459857658,0.285,0.228,1,"Neuron","ADD1"
"PTGIR.10",0.000116773978276791,-0.269970746766349,0.033,0.121,1,"Neuron","PTGIR"
"SLC35A5",0.000122730789270858,0.693554928361042,0.154,0.089,1,"Neuron","SLC35A5"
"UBQLN2.1",0.000124244523766599,0.791696880941511,0.192,0.124,1,"Neuron","UBQLN2"
"MSMO1",0.000125813154062058,0.805622187866804,0.15,0.086,1,"Neuron","MSMO1"
"SOD3.11",0.00012939651169893,-0.811708718958612,0.285,0.409,1,"Neuron","SOD3"
"TMBIM6.4",0.000145714586866915,0.453870890019723,0.617,0.738,1,"Neuron","TMBIM6"
"MTHFR.1",0.000187986199463838,0.611575437644742,0.117,0.061,1,"Neuron","MTHFR"
"ITGB1BP1.6",0.000192094758700563,0.89620175456931,0.341,0.311,1,"Neuron","ITGB1BP1"
"BBS2",0.000195547759145723,0.58363400994771,0.131,0.071,1,"Neuron","BBS2"
"NDUFAF3.4",0.000201350968115079,0.815824595963595,0.421,0.437,1,"Neuron","NDUFAF3"
"CCDC80.10",0.000206916854195995,-0.645687224986944,0.164,0.296,1,"Neuron","CCDC80"
"SDC4.6",0.00021313284006856,0.737636249467754,0.154,0.091,1,"Neuron","SDC4"
"TAX1BP3.7",0.000218554503826154,0.972757316465815,0.355,0.326,1,"Neuron","TAX1BP3"
"DNAJB2",0.000228591297529279,0.736107111829641,0.201,0.136,1,"Neuron","DNAJB2"
"ARL6IP1.6",0.000245537903363261,0.745929891284544,0.435,0.45,1,"Neuron","ARL6IP1"
