p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,90.64980812321383,0.976,0.769,0,FB,S100a6
0,86.35603746826402,0.417,0.006,0,FB,Actg2
0,85.86839193395062,0.994,0.983,0,FB,mt-Nd1
0,84.88033834563495,0.768,0.223,0,FB,Prelp
0,83.87357264793766,0.944,0.662,0,FB,Id3
0,83.22259676868178,0.607,0.025,0,FB,Myh11
0,81.99373209815354,0.036,0.438,0,FB,Wfdc17
0,80.4733633426902,0.905,0.461,0,FB,Gstm1
0,77.62843406524814,0.833,0.28,0,FB,Cald1
0,77.59872603515451,0.403,0.023,0,FB,Col6a3
0,77.45925771687382,0.898,0.314,0,FB,Rbp1
0,74.78025727229097,0.461,0.029,0,FB,Tcap
0,73.34724980581865,0.994,0.981,0,FB,mt-Cytb
0,69.01187741038547,0.604,0.032,0,FB,Col6a2
0,67.57043504597173,0.534,0.095,0,FB,Serpine1
0,67.44213871667024,0.837,0.212,0,FB,Aebp1
0,66.13384876340633,0.808,0.141,0,FB,Cryab
0,65.09349362879948,0.638,0.057,0,FB,Ctgf
0,64.2421345971825,0.62,0.063,0,FB,Htra3
0,63.233716234301085,0.761,0.037,0,FB,Ogn
0,61.981045696167826,0.677,0.097,0,FB,Dkk3
0,61.76978235026467,0.444,0.026,0,FB,Gm13889
0,58.36638421235111,0.762,0.344,0,FB,Flna
0,56.987729877194944,0.871,0.229,0,FB,Fhl1
0,56.01681579498036,0.513,0.114,0,FB,Col5a2
0,55.979036044547215,0.896,0.331,0,FB,Fstl1
0,54.58252691205256,0.875,0.241,0,FB,Fbln5
0,51.69070385959385,0.432,0.027,0,FB,Gas1
0,48.86500406642849,0.575,0.025,0,FB,Crispld2
0,47.810360854052796,0.644,0.065,0,FB,Ppp1r14a
0,47.13336949152284,0.624,0.098,0,FB,Mylk
0,46.82105403983957,0.633,0.253,0,FB,Tnfrsf12a
0,45.638961772398815,0.89,0.276,0,FB,Il11ra1
0,43.91462071706344,0.568,0.041,0,FB,Adamts2
0,42.767136153688114,0.748,0.435,0,FB,Higd1a
0,41.80926633285663,0.966,0.898,0,FB,Dynll1
0,41.63854092183275,0.544,0.035,0,FB,Nov
0,40.65319469867894,0.55,0.132,0,FB,Gem
0,38.71646139544434,0.763,0.351,0,FB,Cyr61
0,38.6971472994704,0.579,0.021,0,FB,Hspb7
0,35.21794702419004,0.799,0.257,0,FB,Pls3
0,34.38971151785509,0.636,0.031,0,FB,Islr
0,34.384801314538905,0.051,0.321,0,FB,AW112010
0,33.14680209209694,0.748,0.195,0,FB,Mxra8
0,33.11602693090577,0.653,0.304,0,FB,Filip1l
0,32.4482716953901,0.918,0.16,0,FB,Fxyd1
0,31.494193483943018,0.886,0.225,0,FB,Ptgis
0,30.012869239295746,0.632,0.032,0,FB,Wfdc1
0,28.561122677814957,0.731,0.254,0,FB,Pbxip1
0,27.697290720602115,0.967,0.92,0,FB,mt-Nd2
0,27.510248104049808,0.744,0.136,0,FB,Map1b
0,27.506892380173166,0.758,0.37,0,FB,Actn1
